Entry	STRING_ID
Q8BGT1	10090.ENSMUSP00000053399
O35409	10090.ENSMUSP00000001824
Q03157	10090.ENSMUSP00000006828
Q8BSD4	10090.ENSMUSP00000035472
G5E829	10090.ENSMUSP00000020107
Q5RJH3	10090.ENSMUSP00000074632
O88427	10090.ENSMUSP00000125541
Q75UR0	10090.ENSMUSP00000046884
Q91YD1	10090.ENSMUSP00000055246
Q9Z261	10090.ENSMUSP00000018713
P27548	10090.ENSMUSP00000033466
Q64430	10090.ENSMUSP00000058840
Q61003	10090.ENSMUSP00000079172
P59862	10090.ENSMUSP00000048829
O54851	10090.ENSMUSP00000087742
P31996	10090.ENSMUSP00000104294
Q9Z0S4	10090.ENSMUSP00000008987
P40237	10090.ENSMUSP00000028644
Q6P9J9	10090.ENSMUSP00000071770
P06332	10090.ENSMUSP00000024044
Q8BM92	10090.ENSMUSP00000108321
Q78HU7	10090.ENSMUSP00000134317
Q8BXA6	10090.ENSMUSP00000066427
Q8BR26	10090.ENSMUSP00000062728
Q9D103	10090.ENSMUSP00000026564
Q99P47	10090.ENSMUSP00000112511
Q9Z319	10090.ENSMUSP00000005352
Q6WQJ1	10090.ENSMUSP00000046358
P70387	10090.ENSMUSP00000089298
Q6NVD0	10090.ENSMUSP00000088670
Q925F2	10090.ENSMUSP00000002011
A2AFS3	10090.ENSMUSP00000102236
Q63961	10090.ENSMUSP00000009705
Q8K3V7	10090.ENSMUSP00000046111
O88454	10090.ENSMUSP00000025908
O09198	10090.ENSMUSP00000028854
Q9R1N9	10090.ENSMUSP00000101094
Q9ER65	10090.ENSMUSP00000035027
Q9ESM6	10090.ENSMUSP00000019503
Q80XQ8	10090.ENSMUSP00000128676
P14246	10090.ENSMUSP00000029240
Q06335	10090.ENSMUSP00000072428
Q8K595	10090.ENSMUSP00000011152
Q80T79	10090.ENSMUSP00000098235
Q00977	10090.ENSMUSP00000054343
Q5FWI3	10090.ENSMUSP00000093908
Q61137	10090.ENSMUSP00000039711
P97370	10090.ENSMUSP00000034983
O35173	10090.ENSMUSP00000038901
Q8CFS6	10090.ENSMUSP00000055091
Q99N43	10090.ENSMUSP00000020662
Q9WTR0	10090.ENSMUSP00000029881
Q91WC9	10090.ENSMUSP00000043088
Q9JI71	10090.ENSMUSP00000099575
P70423	10090.ENSMUSP00000098914
P18337	10090.ENSMUSP00000027871
Q8K377	10090.ENSMUSP00000125207
Q08460	10090.ENSMUSP00000140275
Q3TNW5	10090.ENSMUSP00000093120
Q8K1G2	10090.ENSMUSP00000055130
O88728	10090.ENSMUSP00000026562
P21447	10090.ENSMUSP00000041204
O88335	10090.ENSMUSP00000131625
Q69ZF7	10090.ENSMUSP00000121317
Q9D8B1	10090.ENSMUSP00000019942
P52795	10090.ENSMUSP00000050716
Q91ZM8	10090.ENSMUSP00000009219
Q9DCA7	10090.ENSMUSP00000130779
Q9R007	10090.ENSMUSP00000121848
P55850	10090.ENSMUSP00000111514
P21995	10090.ENSMUSP00000022242
O88705	10090.ENSMUSP00000029686
P70193	10090.ENSMUSP00000098686
A2BDX4	10090.ENSMUSP00000104815
Q05928	10090.ENSMUSP00000112765
P15530	10090.ENSMUSP00000048239
D3Z291	10090.ENSMUSP00000107444
Q01231	10090.ENSMUSP00000088264
Q02013	10090.ENSMUSP00000004774
Q8R373	10090.ENSMUSP00000034522
O88552	10090.ENSMUSP00000054219
Q9JK97	10090.ENSMUSP00000030376
O35902	10090.ENSMUSP00000064718
Q6DYE8	10090.ENSMUSP00000020169
P22933	10090.ENSMUSP00000030925
Q91ZR5	10090.ENSMUSP00000045430
A2ARP9	10090.ENSMUSP00000037222
P10404	NO_STRING_ID
Q02738	10090.ENSMUSP00000101696
Q61835	10090.ENSMUSP00000130245
Q9WTP5	10090.ENSMUSP00000066864
P11609	10090.ENSMUSP00000029717
Q6NXK7	10090.ENSMUSP00000108225
O54693	10090.ENSMUSP00000109409
Q8BNX1	10090.ENSMUSP00000059574
Q8BG22	10090.ENSMUSP00000036029
Q9WUS4	10090.ENSMUSP00000061742
Q01341	10090.ENSMUSP00000093939
P41233	10090.ENSMUSP00000030010
Q9QXM0	10090.ENSMUSP00000038361
P97449	10090.ENSMUSP00000103015
Q8BLU0	10090.ENSMUSP00000062171
P55849	10090.ENSMUSP00000042303
P97326	10090.ENSMUSP00000037113
Q9R1V7	10090.ENSMUSP00000138362
Q91V24	10090.ENSMUSP00000128121
Q61483	10090.ENSMUSP00000014917
Q3U128	10090.ENSMUSP00000094302
P28229	10090.ENSMUSP00000102690
Q80T14	10090.ENSMUSP00000043250
P51906	10090.ENSMUSP00000025875
Q9R0Y8	10090.ENSMUSP00000031119
Q9EPL2	10090.ENSMUSP00000036962
P51912	10090.ENSMUSP00000104136
P86044	10090.ENSMUSP00000067689
Q8VDN2	10090.ENSMUSP00000039657
Q8R2S8	10090.ENSMUSP00000064934
Q6PIE5	10090.ENSMUSP00000083077
Q61521	10090.ENSMUSP00000031324
O55026	10090.ENSMUSP00000028328
P28236	10090.ENSMUSP00000049532
Q3UGP8	10090.ENSMUSP00000097882
Q32MD9	10090.ENSMUSP00000113977
Q8K4Z2	10090.ENSMUSP00000099660
P56564	10090.ENSMUSP00000005493
Q8QZW7	10090.ENSMUSP00000020366
P16406	10090.ENSMUSP00000029658
G5E8Q8	10090.ENSMUSP00000109229
Q6PFX6	10090.ENSMUSP00000066005
Q8K0L2	10090.ENSMUSP00000110022
Q99JH7	10090.ENSMUSP00000008297
P56818	10090.ENSMUSP00000034591
Q921C1	10090.ENSMUSP00000076367
P56475	10090.ENSMUSP00000029947
Q66L44	10090.ENSMUSP00000132978
Q8BHY3	10090.ENSMUSP00000112616
Q9CQM1	10090.ENSMUSP00000030261
Q01815	10090.ENSMUSP00000108413
Q80ZD9	10090.ENSMUSP00000059913
Q8VHB5	10090.ENSMUSP00000030183
O88338	10090.ENSMUSP00000129663
Q9R100	10090.ENSMUSP00000029871
Q9JJG7	10090.ENSMUSP00000083193
P09803	10090.ENSMUSP00000000312
O70578	10090.ENSMUSP00000021065
P84309	10090.ENSMUSP00000110563
Q9CX92	10090.ENSMUSP00000020016
Q9Z0S6	10090.ENSMUSP00000097889
Q60771	10090.ENSMUSP00000042181
A2AHL1	10090.ENSMUSP00000097219
Q14AT5	10090.ENSMUSP00000140438
Q9Z260	10090.ENSMUSP00000051887
P28235	10090.ENSMUSP00000062320
Q4PZA2	10090.ENSMUSP00000099576
P14231	10090.ENSMUSP00000047353
Q9JLF1	10090.ENSMUSP00000033711
E9Q9F6	10090.ENSMUSP00000108603
Q3TZW0	10090.ENSMUSP00000095223
Q7TSF0	10090.ENSMUSP00000054799
P35802	10090.ENSMUSP00000033915
Q9Z0S3	10090.ENSMUSP00000062045
P14094	10090.ENSMUSP00000027863
P57680	10090.ENSMUSP00000031005
Q8K4G2	10090.ENSMUSP00000099826
P35762	10090.ENSMUSP00000043768
Q80YA8	10090.ENSMUSP00000058007
P11911	10090.ENSMUSP00000003469
P11610	10090.ENSMUSP00000039583
P41731	10090.ENSMUSP00000100862
Q02789	10090.ENSMUSP00000107699
Q9D2Z1	10090.ENSMUSP00000092344
