Entry	STRING_ID
P33766	10090.ENSMUSP00000052894
O88536	10090.ENSMUSP00000065799
P20489	10090.ENSMUSP00000056882
Q80XD9	NO_STRING_ID
Q8BHJ7	10090.ENSMUSP00000063276
Q68ED2	10090.ENSMUSP00000133957
Q9WUT7	10090.ENSMUSP00000127024
Q9R1W5	10090.ENSMUSP00000073875
Q7TSN6	10090.ENSMUSP00000058887
P29754	10090.ENSMUSP00000070958
Q01338	10090.ENSMUSP00000036203
Q91V87	10090.ENSMUSP00000013633
P63080	10090.ENSMUSP00000038051
Q8K249	10090.ENSMUSP00000054883
B2RXV4	10090.ENSMUSP00000082777
Q9Z2W8	10090.ENSMUSP00000027020
P29319	10090.ENSMUSP00000066554
Q6X632	10090.ENSMUSP00000105057
Q923X1	10090.ENSMUSP00000041939
Q02152	10090.ENSMUSP00000027431
P51682	10090.ENSMUSP00000107069
Q61626	10090.ENSMUSP00000003468
P97468	10090.ENSMUSP00000036316
P02716	10090.ENSMUSP00000072983
B2RPY5	10090.ENSMUSP00000136621
B1AS29	10090.ENSMUSP00000030676
Q8K1Z6	10090.ENSMUSP00000061410
O08790	10090.ENSMUSP00000093316
Q99P50	10090.ENSMUSP00000061153
Q9Z2W9	10090.ENSMUSP00000075687
Q80T62	10090.ENSMUSP00000058183
P20693	10090.ENSMUSP00000005678
Q62371	10090.ENSMUSP00000129624
Q61851	10090.ENSMUSP00000085122
P26048	10090.ENSMUSP00000000572
P16305	10090.ENSMUSP00000126114
P08508	10090.ENSMUSP00000131938
P49582	10090.ENSMUSP00000032738
P51683	10090.ENSMUSP00000132453
P19070	10090.ENSMUSP00000080938
P35374	10090.ENSMUSP00000086592
O70174	10090.ENSMUSP00000066338
Q9WV08	10090.ENSMUSP00000053638
P08101	10090.ENSMUSP00000027966
Q9WVF9	10090.ENSMUSP00000123804
Q6VVW5	10090.ENSMUSP00000030191
P30545	10090.ENSMUSP00000071798
Q8R4Y0	10090.ENSMUSP00000130936
Q91X60	10090.ENSMUSP00000022620
Q9R0W9	10090.ENSMUSP00000033882
Q9WU60	10090.ENSMUSP00000028781
P20782	10090.ENSMUSP00000099616
P51675	10090.ENSMUSP00000026911
P70658	10090.ENSMUSP00000053489
P63137	10090.ENSMUSP00000007797
Q3UVX5	10090.ENSMUSP00000129181
Q9EQ16	10090.ENSMUSP00000060776
P35363	10090.ENSMUSP00000047774
Q64326	10090.ENSMUSP00000058691
Q3UHD1	10090.ENSMUSP00000046097
Q8K209	10090.ENSMUSP00000137520
P47936	10090.ENSMUSP00000095454
P27040	10090.ENSMUSP00000126108
Q76JU9	10090.ENSMUSP00000055564
P16882	10090.ENSMUSP00000069457
Q8BL07	10090.ENSMUSP00000049592
Q01279	10090.ENSMUSP00000020329
Q91V08	10090.ENSMUSP00000032260
P14753	10090.ENSMUSP00000006397
Q9Z282	10090.ENSMUSP00000021729
Q80UC8	10090.ENSMUSP00000081700
Q61616	10090.ENSMUSP00000021932
Q924I3	10090.ENSMUSP00000075507
O35607	10090.ENSMUSP00000084701
Q14BI2	10090.ENSMUSP00000023959
Q9QYS2	10090.ENSMUSP00000004076
Q80UC6	10090.ENSMUSP00000129055
Q09143	10090.ENSMUSP00000046714
P16382	10090.ENSMUSP00000033004
Q6SJQ7	10090.ENSMUSP00000102171
Q61090	10090.ENSMUSP00000109884
Q80T41	10090.ENSMUSP00000103378
Q9QY42	10090.ENSMUSP00000052185
A2AR95	10090.ENSMUSP00000054134
Q8CJ12	10090.ENSMUSP00000108019
Q80TR1	10090.ENSMUSP00000118452
O09127	10090.ENSMUSP00000030420
Q6SJQ5	NO_STRING_ID
P70259	10090.ENSMUSP00000026383
Q8BXS7	10090.ENSMUSP00000094062
Q3U497	10090.ENSMUSP00000073913
